gene,ensembl_id,tissue_breadth,max_tpm,median_tpm_all
C9ORF116,ENSG00000160345,49,61.7499,2.73118
BEND3P3,ENSG00000278616,49,7.89639,2.28639
ATP1A2,ENSG00000018625,49,591.86,31.41235
EPHB3,ENSG00000182580,49,96.2675,4.305875
SUSD2,ENSG00000099994,49,143.561,7.861445
AC068134.10,ENSG00000251485,49,13.4705,2.763745
CAPS2,ENSG00000180881,49,6.07799,1.850435
RP11-54O7.17,ENSG00000272512,49,17.8964,2.858495
EPB41L4A,ENSG00000129595,49,12.8648,2.90205
LRRC37A16P,ENSG00000267023,49,9.19516,1.8161749999999999
TRPC1,ENSG00000144935,49,31.5092,8.135375
AC009120.5,ENSG00000260884,49,7.33764,2.48139
ZNF837,ENSG00000152475,49,10.0877,2.6584149999999998
SPESP1,ENSG00000258484,49,98.0082,1.810645
KIAA1211L,ENSG00000196872,49,42.9583,4.289070000000001
PNMT,ENSG00000141744,49,31.9208,5.753254999999999
RASA4CP,ENSG00000228903,49,7.33211,3.01499
SHROOM4,ENSG00000158352,49,23.9305,2.798825
SLC38A5,ENSG00000017483,49,80.2248,7.4317
CTC-448F2.6,ENSG00000266910,49,12.5672,2.79454
SERPINF2,ENSG00000167711,49,1119.21,6.0464
C19ORF73,ENSG00000221916,49,11.0272,1.81188
VAV1,ENSG00000141968,48,117.791,2.96226
RPS2P7,ENSG00000235508,48,19.6218,4.2079450000000005
PLA2G4A,ENSG00000116711,48,34.4065,6.094725
PIP5K1B,ENSG00000107242,48,37.0917,3.62505
SNORA48,ENSG00000209582,48,23.2636,6.87839
LIN7A,ENSG00000111052,48,39.0225,4.38971
CTC-246B18.10,ENSG00000269246,48,7.74757,2.03705
PMM2,ENSG00000140650,48,31.1121,8.126149999999999
FBXL18,ENSG00000155034,48,6.45346,1.89425
GALNT4,ENSG00000257594,48,26.7279,3.0779199999999998
PDZD2,ENSG00000133401,48,38.3673,5.447615
GOLGA2P5,ENSG00000238105,48,30.8099,4.814310000000001
DZANK1,ENSG00000089091,48,9.56558,1.65381
ZNF597,ENSG00000167981,48,7.50112,2.025375
HSD17B1,ENSG00000108786,48,5.81058,2.04895
RP11-527J8.1,ENSG00000273306,48,9.57369,3.629395
KLF3-AS1,ENSG00000231160,48,36.7077,3.1566150000000004
PLBD1,ENSG00000121316,48,348.027,13.17
MAP4K1,ENSG00000104814,48,160.022,2.4259950000000003
ZNF334,ENSG00000198185,48,17.3242,3.1574400000000002
RP11-70D24.2,ENSG00000278058,48,20.6385,2.7202
MIR497HG,ENSG00000267532,48,16.1927,3.6481950000000003
ST7-AS1,ENSG00000227199,48,10.0456,2.6233899999999997
RPL12P4,ENSG00000185834,48,9.43421,3.1091550000000003
NPHP1,ENSG00000144061,48,27.1997,2.95951
PLCB4,ENSG00000101333,48,71.4361,7.255965
GPR161,ENSG00000143147,48,41.2467,2.5612399999999997
LRRC56,ENSG00000161328,48,62.5157,3.45162
WFDC2,ENSG00000101443,48,772.08,6.210575
ADAMTS9,ENSG00000163638,48,55.5759,4.839715
MAP9,ENSG00000164114,48,11.9854,4.5716149999999995
SLC22A3,ENSG00000146477,48,159.131,9.321760000000001
CEP41,ENSG00000106477,48,20.6639,2.2068399999999997
PCED1B-AS1,ENSG00000247774,48,71.8955,3.2433899999999998
CTXN1,ENSG00000178531,48,760.91,13.5313
CLEC7A,ENSG00000172243,48,60.2957,3.9299150000000003
ZNF530,ENSG00000183647,48,7.58349,2.0272799999999997
PCAT19,ENSG00000267107,48,35.0878,2.7326449999999998
REEP1,ENSG00000068615,48,67.0378,7.069775
RERGL,ENSG00000111404,48,136.943,6.350695
CTB-13F3.1,ENSG00000273055,48,18.4225,3.836045
PTPRC,ENSG00000081237,48,218.423,3.586555
HSPA7,ENSG00000225217,48,44.1586,8.41704
SLC24A3,ENSG00000185052,48,73.0648,11.68675
EEF1A2,ENSG00000101210,48,2328.34,7.15094
ZNF425,ENSG00000204947,48,5.94185,2.48384
RP4-605O3.4,ENSG00000272368,48,8.42999,2.56891
RP11-589N15.2,ENSG00000269899,48,16.6499,3.1115950000000003
ZIK1,ENSG00000171649,48,8.88087,1.999015
RP11-115C21.2,ENSG00000246089,48,5.24429,2.018605
GRIK5,ENSG00000105737,48,86.9284,9.234215
LDLRAD4,ENSG00000168675,48,16.711,4.233045
SLC35E3,ENSG00000175782,48,3.35055,1.697635
RP5-967N21.11,ENSG00000275632,48,10.7751,1.734295
AC144652.1,ENSG00000273117,48,14.1332,2.171875
RP11-802O23.3,ENSG00000272182,48,10.6845,2.618615
C6ORF3,ENSG00000255389,48,18.6458,4.6246100000000006
PTTG1,ENSG00000164611,48,167.254,2.6529
PTPN14,ENSG00000152104,48,32.5563,6.417854999999999
TMEM144,ENSG00000164124,48,119.663,2.58113
HSPA6,ENSG00000173110,48,274.512,2.69468
SEC16B,ENSG00000120341,48,25.1391,4.79172
KCNMB4,ENSG00000135643,48,64.7577,4.60389
CTD-2545G14.4,ENSG00000279812,48,21.7887,2.9669800000000004
S1PR2,ENSG00000267534,48,36.7867,5.6628
RAC1P2,ENSG00000249936,48,3.5595,1.684415
CTC-543D15.8,ENSG00000278611,48,13.6445,3.10755
SNORA52,ENSG00000199785,48,11.2266,4.8204899999999995
BIN2,ENSG00000110934,48,226.215,2.70503
BMP2,ENSG00000125845,48,24.1113,3.40759
RP11-585P4.6,ENSG00000273987,48,7.00657,2.36267
ANKRD36,ENSG00000135976,48,11.0483,2.90109
GNLY,ENSG00000115523,48,158.994,2.131525
HMGN2P15,ENSG00000214578,48,35.5122,3.124765
NAP1L3,ENSG00000186310,48,269.766,5.571235
RP11-477D19.2,ENSG00000235381,48,7.26582,1.8408600000000002
RP11-700J17.1,ENSG00000273369,48,5.8801,2.653165
ARMC2,ENSG00000118690,48,24.718,2.28335
RP11-295I5.3,ENSG00000274987,48,6.3056,2.28406
HELZ2,ENSG00000130589,48,24.812,5.374495
GLUD1P3,ENSG00000250959,48,7.76445,3.877395
RP11-66N11.8,ENSG00000260081,48,11.376,2.96913
RP11-15A1.3,ENSG00000267058,48,9.76055,2.0753649999999997
ALPK1,ENSG00000073331,48,21.5495,7.63082
CEP126,ENSG00000110318,48,26.4693,4.868275000000001
N4BP2L2-IT2,ENSG00000281026,48,12.2741,4.2189499999999995
GPR173,ENSG00000184194,48,37.464,6.353125
RASD2,ENSG00000100302,48,185.157,5.284660000000001
ABCB1,ENSG00000085563,48,155.953,5.38828
RP1-253P7.4,ENSG00000197815,48,27.9267,2.7337
RGMA,ENSG00000182175,48,56.1232,10.04737
UTY,ENSG00000183878,48,10.4284,4.07358
DDX3Y,ENSG00000067048,48,79.6972,26.18005
ZNF793,ENSG00000188227,48,10.0462,1.91746
PTK7,ENSG00000112655,48,116.311,5.9571950000000005
PPARG,ENSG00000132170,48,111.145,4.999395
RP5-864K19.4,ENSG00000228436,48,5.96357,1.8857949999999999
RASGRF2,ENSG00000113319,48,20.5558,3.3096050000000004
SEMA3C,ENSG00000075223,48,63.7058,9.03281
KIAA1107,ENSG00000069712,48,32.965,3.87409
EIF5A2,ENSG00000163577,48,11.4837,2.849535
CDC7,ENSG00000097046,48,26.1444,3.257825
CLDN11,ENSG00000013297,48,203.254,5.7125699999999995
PNMAL1,ENSG00000182013,48,123.09,6.705845
PKNOX2,ENSG00000165495,48,24.9542,4.054225
FPR1,ENSG00000171051,48,1360.67,2.699865
AC022007.5,ENSG00000206567,48,76.8426,1.899915
C21ORF58,ENSG00000160298,48,26.0072,2.2569749999999997
RP11-93H24.3,ENSG00000273723,48,9.17334,2.460885
OSBP2,ENSG00000184792,48,35.177,1.89917
MECOM,ENSG00000085276,48,33.8834,3.7886100000000003
OLFML2A,ENSG00000185585,48,51.917,8.479434999999999
DUBR,ENSG00000243701,48,23.0009,3.08307
RP11-82L18.2,ENSG00000224945,48,35.3789,2.757255
RP11-20O24.4,ENSG00000244716,48,9.35673,3.155445
CTD-2555O16.2,ENSG00000258824,48,4.41536,1.71011
RP11-1114A5.4,ENSG00000232611,48,15.1443,2.3285850000000003
ZBTB8A,ENSG00000160062,48,9.19115,2.851465
PDK1,ENSG00000152256,48,17.9619,2.85906
PLPP2,ENSG00000141934,48,119.981,7.667145
KLF8,ENSG00000102349,48,38.7046,6.83979
LA16C-OS12.2,ENSG00000268836,48,15.3065,3.19819
RP11-350N15.4,ENSG00000255201,48,29.2485,5.608455
HBA1,ENSG00000206172,48,15499.1,4.90285
RASL10B,ENSG00000270885,48,39.7722,5.6811050000000005
TEAD4,ENSG00000197905,48,59.4345,6.757115
TRIL,ENSG00000255690,48,36.1234,3.3787399999999996
CTD-2600O9.2,ENSG00000276166,48,8.27156,1.918155
PPP1R14BP3,ENSG00000179967,48,6.0426,2.33763
AP003068.23,ENSG00000254614,48,7.9444,2.58803
GPR27,ENSG00000170837,48,52.8687,4.846785000000001
PLAU,ENSG00000122861,48,117.943,11.5982
CACNA1C,ENSG00000151067,48,44.4513,3.41381
KCNC4,ENSG00000116396,48,7.35599,3.410685
E2F1,ENSG00000101412,48,45.5464,4.4103200000000005
ZNF430,ENSG00000118620,48,7.35782,2.31908
RP11-359B12.2,ENSG00000250132,48,4.83778,2.213965
RP11-999E24.3,ENSG00000259969,48,36.2507,5.442705
NOVA2,ENSG00000104967,48,19.6588,2.7081
LEAP2,ENSG00000164406,48,93.8656,2.83176
GSTM5,ENSG00000134201,48,91.1006,7.11315
RP13-1032I1.11,ENSG00000275902,48,13.7384,2.058885
DUSP18,ENSG00000167065,48,22.529,2.37955
COL1A1,ENSG00000108821,48,3663.98,87.87049999999999
RANP4,ENSG00000225125,48,11.451,3.14913
ITIH5,ENSG00000123243,48,107.184,9.791229999999999
RP11-158I9.8,ENSG00000278376,48,7.08071,2.73907
RP11-398C13.6,ENSG00000272853,48,16.355,2.12595
SLC30A4,ENSG00000104154,48,17.8289,3.60011
RHPN2,ENSG00000131941,48,27.4119,4.336955
TMEM158,ENSG00000249992,48,112.425,4.01019
CTA-390C10.10,ENSG00000272977,48,6.82501,1.7414100000000001
RPL5P30,ENSG00000243431,48,7.74247,1.99221
DOCK10,ENSG00000135905,48,44.9257,4.535435
PRKAA2,ENSG00000162409,48,26.0901,2.9381950000000003
RPS4Y1,ENSG00000129824,48,381.347,119.3295
RP11-760H22.2,ENSG00000254343,48,20.4385,3.972975
FDXACB1,ENSG00000255561,48,9.02145,1.8068499999999998
NPTN-IT1,ENSG00000281183,48,19.2141,4.853455
TOB1-AS1,ENSG00000229980,48,7.50272,1.847255
ZNF32-AS2,ENSG00000230565,48,13.2452,2.4353499999999997
SCN4B,ENSG00000177098,48,118.208,6.05454
HRC,ENSG00000130528,48,516.122,2.99244
ZSWIM5,ENSG00000162415,48,19.4316,3.27223
CCDC80,ENSG00000091986,48,428.745,11.38045
THSD4,ENSG00000187720,48,48.0349,3.920725
TIAM1,ENSG00000156299,48,271.421,4.749665
AKR1C2,ENSG00000151632,48,78.856,3.828915
RP11-361L15.5,ENSG00000280334,48,32.5297,2.3297350000000003
ARMC9,ENSG00000135931,48,22.4291,4.02749
CCNE1,ENSG00000105173,48,28.5434,2.207905
SNCA,ENSG00000145335,48,106.098,6.203055
PCDHGB5,ENSG00000276547,48,12.7169,2.2469099999999997
NCAM1,ENSG00000149294,48,90.4276,22.98975
NACAD,ENSG00000136274,48,74.8489,8.227675
RP1-92O14.6,ENSG00000229431,48,10.6051,2.274445
LEPR,ENSG00000116678,48,24.9201,3.08163
RP11-110I1.5,ENSG00000254909,48,10.4368,4.40957
RP4-612B15.3,ENSG00000261737,48,11.2348,2.0141999999999998
PPIEL,ENSG00000243970,48,7.0385,2.4035
ATP6AP1L,ENSG00000205464,48,7.62811,2.11716
CCDC157,ENSG00000187860,48,49.6526,1.6850399999999999
KLF5,ENSG00000102554,48,302.778,5.748915
RP11-677M14.5,ENSG00000254941,48,9.23163,2.21525
ZNF675,ENSG00000197372,48,8.49285,2.430015
TTLL7,ENSG00000137941,48,38.8025,6.534095000000001
MAP2,ENSG00000078018,48,171.153,4.508425000000001
RP1-179N16.6,ENSG00000246982,48,22.2544,2.04853
PLXNB3,ENSG00000198753,48,103.641,13.72795
MPP7,ENSG00000150054,48,35.0626,4.50269
NEXN,ENSG00000162614,48,262.68,16.12365
CTB-31O20.4,ENSG00000267244,48,46.9725,4.2031
MN1,ENSG00000169184,48,46.3482,4.203225
SEMA6D,ENSG00000137872,48,19.8833,5.160545
TF,ENSG00000091513,48,2040.06,3.596655
TSPY26P,ENSG00000235217,48,12.5172,4.03141
TLCD1,ENSG00000160606,48,20.4096,4.57086
COLCA2,ENSG00000214290,48,21.8927,5.062685
NEK8,ENSG00000160602,48,18.5718,3.237155
AC010761.9,ENSG00000265474,48,16.2329,2.891065
KRTCAP3,ENSG00000157992,48,55.9676,4.34274
SUSD3,ENSG00000157303,48,152.567,3.07591
RP4-657E11.10,ENSG00000270728,48,5.13781,2.10445
NECAB1,ENSG00000123119,48,59.5963,4.220385
TNFSF13B,ENSG00000102524,48,35.019,1.9043100000000002
WDR31,ENSG00000148225,48,10.5559,2.1740500000000003
CDH11,ENSG00000140937,48,74.7302,5.00453
CH507-9B2.9,ENSG00000280433,48,4.20099,1.8150249999999999
TMEM45A,ENSG00000181458,48,573.028,10.355599999999999
KDM5D,ENSG00000012817,48,74.931,24.394750000000002
TCP11L2,ENSG00000166046,48,6.70774,3.15099
CYP2D6,ENSG00000100197,48,215.318,2.4248000000000003
RP11-162A12.2,ENSG00000264278,48,3.88381,1.6906500000000002
HSPG2,ENSG00000142798,48,280.798,36.655950000000004
P2RX7,ENSG00000089041,48,29.0651,4.518165
CEP295,ENSG00000166004,48,11.2947,3.069255
FAM198A,ENSG00000144649,48,31.4813,3.603555
LCA5,ENSG00000135338,48,8.40193,3.46917
SGMS2,ENSG00000164023,48,22.3266,4.696289999999999
MARC1,ENSG00000186205,48,27.3936,2.556205
PHKG1,ENSG00000164776,48,109.843,3.525915
RP1-292L20.3,ENSG00000274818,48,24.7212,2.398615
RP3-467N11.1,ENSG00000260000,48,6.87812,1.75369
RP13-942N8.1,ENSG00000256092,48,18.3013,1.641385
FIGN,ENSG00000182263,48,24.4615,2.207445
LZTS1,ENSG00000061337,48,31.1552,3.31954
CD52,ENSG00000169442,48,495.131,3.419625
CBWD1,ENSG00000172785,48,3.90475,2.417295
ZNF280C,ENSG00000056277,48,10.8088,2.6481
ZFP82,ENSG00000181007,48,7.83336,2.7729350000000004
NPTX2,ENSG00000106236,48,214.646,8.15582
SMIM10L2B,ENSG00000196972,48,55.069,4.691545
CTD-3131K8.2,ENSG00000269439,48,4.6076,1.83242
RP11-304L19.13,ENSG00000260778,48,6.57106,2.87663
FHL5,ENSG00000112214,48,474.902,3.5165100000000002
MS4A6A,ENSG00000110077,48,117.021,7.96337
ADAMTSL4,ENSG00000143382,48,84.3471,18.02145
LINC01311,ENSG00000260924,48,5.51596,2.1469899999999997
RP11-736K20.4,ENSG00000280339,48,33.9698,3.2911650000000003
RBMS3,ENSG00000144642,48,19.4036,2.78553
MYEF2,ENSG00000104177,48,31.7752,5.021185
EDNRA,ENSG00000151617,48,89.6767,5.258395
EIF1AY,ENSG00000198692,48,34.4669,8.671990000000001
ITGA9,ENSG00000144668,48,43.098,5.73998
GLT8D2,ENSG00000120820,48,63.5668,6.9216750000000005
CCDC78,ENSG00000162004,48,27.3245,2.382865
ITGB8,ENSG00000105855,48,129.416,6.40734
LOXL2,ENSG00000134013,48,188.944,5.435485
TTF2,ENSG00000116830,48,29.6789,3.5986000000000002
NRP2,ENSG00000118257,47,76.5614,5.40958
DGAT2,ENSG00000062282,47,195.749,3.657355
ZNF487,ENSG00000243660,47,23.204,2.0586
CDYL2,ENSG00000166446,47,29.3875,2.729365
ARHGAP6,ENSG00000047648,47,26.3971,4.2677
ZSCAN2,ENSG00000176371,47,9.55638,2.48351
ZDHHC23,ENSG00000184307,47,20.6464,2.982095
LRIG3,ENSG00000139263,47,50.8611,12.4037
HK2,ENSG00000159399,47,71.6626,6.27008
CHADL,ENSG00000100399,47,94.0225,4.53966
RP1-313I6.12,ENSG00000272009,47,24.3874,2.1186499999999997
AL133243.1,ENSG00000276334,47,5.36743,1.933065
ACER2,ENSG00000177076,47,12.262,1.9519600000000001
CARNS1,ENSG00000172508,47,402.634,2.4141399999999997
EPOP,ENSG00000273604,47,25.5638,1.8725749999999999
GS1-259H13.2,ENSG00000244219,47,273.59,2.3254799999999998
PSPN,ENSG00000125650,47,6.87878,1.7015850000000001
MAP7,ENSG00000135525,47,92.5908,8.42208
RIMS3,ENSG00000117016,47,146.248,4.425505
TAF1A,ENSG00000143498,47,7.54534,2.46539
BLNK,ENSG00000095585,47,202.806,2.54666
STPG1,ENSG00000001460,47,23.8423,2.44366
SNORA62,ENSG00000202363,47,11.9463,3.9156500000000003
RP1-101A2.1,ENSG00000273893,47,5.21007,2.20399
RP11-121C2.2,ENSG00000259959,47,14.4355,2.1045800000000003
RP11-16N11.2,ENSG00000260572,47,8.86944,1.98441
RP11-111M22.4,ENSG00000272301,47,15.3163,2.372445
MARCH3,ENSG00000173926,47,15.4004,2.4240500000000003
SLC35F2,ENSG00000110660,47,34.8785,5.7804400000000005
SLC26A1,ENSG00000145217,47,8.92744,2.02246
MPP2,ENSG00000108852,47,45.9968,6.303319999999999
PTMAP5,ENSG00000214182,47,8.68043,2.22412
NHSL2,ENSG00000204131,47,21.7791,3.19977
CA3,ENSG00000164879,47,1382.94,2.1699450000000002
HSD17B3,ENSG00000130948,47,41.254,2.061325
SRPK3,ENSG00000184343,47,44.2182,2.521415
RP11-305E6.4,ENSG00000259994,47,6.55948,1.64267
POC1A,ENSG00000164087,47,39.0232,1.8352849999999998
VSIG2,ENSG00000019102,47,369.5,2.4746249999999996
RP11-167N5.5,ENSG00000267834,47,20.0602,2.608235
LY86,ENSG00000112799,47,106.481,2.575705
PRRX1,ENSG00000116132,47,104.432,5.71018
CLMP,ENSG00000166250,47,152.042,9.63478
PROM2,ENSG00000155066,47,146.447,3.0221
C1ORF132,ENSG00000203709,47,11.8537,1.8587
RBP4,ENSG00000138207,47,4153.46,5.602795
ELP4,ENSG00000109911,47,4.74903,1.567485
PEG10,ENSG00000242265,47,247.368,6.138294999999999
GAB3,ENSG00000160219,47,34.8551,3.282755
CTTNBP2,ENSG00000077063,47,18.2881,5.2300450000000005
CTBP1-AS,ENSG00000280927,47,10.0007,2.968795
LINC01315,ENSG00000229891,47,31.6034,3.6915449999999996
RP1-95L4.4,ENSG00000217648,47,5.45033,1.5911650000000002
TDRD10,ENSG00000163239,47,137.971,3.132565
FBXO36,ENSG00000153832,47,12.5602,2.9995149999999997
AK9,ENSG00000155085,47,11.5427,1.81811
C19ORF33,ENSG00000167644,47,488.882,6.09427
TTC26,ENSG00000105948,47,15.5356,2.4960750000000003
LINC01144,ENSG00000281912,47,6.3483,1.35846
BCAT1,ENSG00000060982,47,35.4585,3.700215
BICD1,ENSG00000151746,47,18.939,2.843045
EGLN3,ENSG00000129521,47,58.961,6.279695
AC002550.6,ENSG00000276571,47,3.70556,1.499555
SNRPEP4,ENSG00000233270,47,9.7843,2.16096
VEGFD,ENSG00000165197,47,68.5448,3.140135
ADAMTS2,ENSG00000087116,47,105.85,8.3036
RGS9,ENSG00000108370,47,31.5304,2.4768999999999997
BCL2L2-PABPN1,ENSG00000258643,47,27.0363,3.53022
RP4-681N20.5,ENSG00000275582,47,12.0953,3.456895
RP11-701H24.7,ENSG00000271347,47,7.41418,1.813255
RP11-20I20.4,ENSG00000273179,47,67.1739,8.118685
CCDC183-AS1,ENSG00000228544,47,15.9373,1.892515
TOR4A,ENSG00000198113,47,28.5376,4.470409999999999
WBSCR27,ENSG00000165171,47,13.7075,2.689565
AC009501.4,ENSG00000231609,47,21.2811,2.478815
CATSPER2,ENSG00000166762,47,24.5207,1.9451200000000002
MLXIPL,ENSG00000009950,47,413.917,9.455555
LINC01125,ENSG00000228486,47,10.6387,1.594225
ARAP2,ENSG00000047365,47,22.9874,3.1007499999999997
RP11-307C12.12,ENSG00000271380,47,6.59342,1.913055
TMEM119,ENSG00000183160,47,159.215,5.800915
NEGR1,ENSG00000172260,47,24.9081,5.203685
CTD-2260A17.2,ENSG00000247121,47,8.01259,1.874505
CTC-463A16.1,ENSG00000280047,47,5.37372,2.157325
RP5-1136G13.2,ENSG00000273314,47,8.81637,2.0560549999999997
CMPK2,ENSG00000134326,47,15.1748,2.2508600000000003
PPARGC1A,ENSG00000109819,47,17.2593,2.65153
RP11-98I9.4,ENSG00000228506,47,18.3519,2.62711
TRAF3IP2-AS1,ENSG00000231889,47,6.36377,2.420065
APLNR,ENSG00000134817,47,101.208,4.5991599999999995
SLC22A18,ENSG00000110628,47,40.301,9.06815
IGKJ4,ENSG00000211594,47,7931.46,13.687149999999999
DAPK2,ENSG00000035664,47,41.9729,1.68098
RP11-496H1.1,ENSG00000249626,47,25.4184,2.226745
DSEL,ENSG00000171451,47,39.4381,3.34103
NR4A3,ENSG00000119508,47,41.6165,2.60715
RP11-708J19.1,ENSG00000260236,47,7.02251,1.941975
PRODH,ENSG00000100033,47,62.6884,7.827445
PSTPIP1,ENSG00000140368,47,99.0592,2.1846550000000002
RP11-46F15.2,ENSG00000238260,47,14.1446,2.8821649999999996
NPNT,ENSG00000168743,47,277.363,7.677099999999999
CLCN5,ENSG00000171365,47,21.4322,3.2263400000000004
GPR34,ENSG00000171659,47,20.1879,3.217955
TMEM255B,ENSG00000184497,47,17.5815,3.760745
C4A,ENSG00000244731,47,43.4053,2.6822
ERICH6-AS1,ENSG00000240137,47,9.40105,2.306855
KIF26A,ENSG00000066735,47,16.363,3.174125
MAATS1,ENSG00000183833,47,54.9345,4.185385
DGCR6,ENSG00000183628,47,18.8901,2.4452
CH507-9B2.5,ENSG00000275464,47,4.5928,2.2362599999999997
NPY1R,ENSG00000164128,47,121.079,4.492905
RARA-AS1,ENSG00000265666,47,16.0039,3.99039
RP11-64B16.2,ENSG00000213144,47,97.0344,3.768325
RHOF,ENSG00000139725,47,15.5802,2.518295
CCND2-AS1,ENSG00000256164,47,9.61773,3.642765
TFAP2E,ENSG00000116819,47,76.8678,2.9315100000000003
RP11-333E1.1,ENSG00000261879,47,7.29391,2.08412
RTN1,ENSG00000139970,47,629.648,5.316255
RP11-455O6.8,ENSG00000276101,47,6.92505,2.1428399999999996
ATP6V1C2,ENSG00000143882,47,106.843,2.349465
CTD-2245F17.3,ENSG00000269001,47,9.82647,3.59734
ZNF296,ENSG00000170684,47,30.0994,2.04053
PCDH18,ENSG00000189184,47,84.32,3.53917
TIFA,ENSG00000145365,47,70.5925,4.7851099999999995
RMDN2,ENSG00000115841,47,17.2387,2.0613599999999996
SLC22A4,ENSG00000197208,47,26.1675,1.98787
TMEM100,ENSG00000166292,47,192.914,5.7621649999999995
SNORD94,ENSG00000208772,47,6.14705,2.33232
RP11-452L6.7,ENSG00000260625,47,10.466,2.40967
ZNF571,ENSG00000180479,47,5.04862,1.86415
TCEAL2,ENSG00000184905,47,269.336,28.22945
MT-TC,ENSG00000210140,47,6.1109,2.95114
MAML3,ENSG00000196782,47,15.6992,4.736995
PITPNM3,ENSG00000091622,47,95.2978,5.074005
DGKG,ENSG00000058866,47,58.2191,3.528735
A1BG-AS1,ENSG00000268895,47,7.73836,1.8606250000000002
TXLNGY,ENSG00000131002,47,24.5258,8.733540000000001
DIRAS1,ENSG00000176490,47,136.16,5.355695000000001
FGFBP3,ENSG00000174721,47,7.4741,2.429175
PDE1A,ENSG00000115252,47,55.9632,4.994115000000001
FGFR2,ENSG00000066468,47,130.141,14.59675
GSTM1,ENSG00000134184,47,116.447,16.49555
RAB11FIP1P1,ENSG00000228492,47,20.2276,8.654995
TRAIP,ENSG00000183763,47,19.3859,2.148025
ZNF497,ENSG00000174586,47,8.45145,1.92348
UBE2FP3,ENSG00000233337,47,4.60852,2.011655
TUBB2B,ENSG00000137285,47,377.752,4.411545
FAM24B,ENSG00000213185,47,6.91027,2.008075
ZNF300P1,ENSG00000197083,47,20.133,3.13683
RP3-406P24.5,ENSG00000279926,47,9.45069,2.303965
TTC30B,ENSG00000196659,47,12.1667,1.8384049999999998
GALNT16,ENSG00000100626,47,17.158,4.993575
NRN1L,ENSG00000188038,47,12.0446,2.82621
LINC01772,ENSG00000226029,47,21.5642,2.32863
VANGL2,ENSG00000162738,47,50.4185,7.0329049999999995
ZNF107,ENSG00000196247,47,15.1195,2.462035
BDNF-AS,ENSG00000245573,47,11.8183,2.299075
SLC25A5-AS1,ENSG00000224281,47,3.72078,1.659265
TRIM60P18,ENSG00000227986,47,8.42129,2.52663
TSNAXIP1,ENSG00000102904,47,67.9542,2.972965
RP4-761J14.10,ENSG00000269892,47,4.95361,1.469515
CTD-2020K17.1,ENSG00000267121,47,25.2327,2.915165
CACNA2D2,ENSG00000007402,47,41.8807,2.870045
PDIA5,ENSG00000065485,47,52.1143,12.93595
BATF2,ENSG00000168062,47,19.2755,2.13664
CTD-3099C6.11,ENSG00000268970,47,6.16907,2.799305
CHN2,ENSG00000106069,47,143.471,3.1050500000000003
CCDC40,ENSG00000141519,47,24.0502,2.2416
ZNF546,ENSG00000187187,47,15.8169,1.92908
RP11-362K14.6,ENSG00000270096,47,12.2265,2.615455
MIR647,ENSG00000207554,47,11.129,3.5796650000000003
ANKRD35,ENSG00000198483,47,109.085,7.95164
ANTXR2,ENSG00000163297,47,104.24,8.48244
ZNF501,ENSG00000186446,47,4.74912,1.963035
CD163,ENSG00000177575,47,255.649,13.232600000000001
DNAJC12,ENSG00000108176,47,94.7075,4.358905
RP11-706O15.1,ENSG00000205664,47,8.98483,2.280405
EIF3EP1,ENSG00000234882,47,11.9766,2.7890550000000003
RP11-1275H24.3,ENSG00000273084,47,9.4158,2.116155
GABRE,ENSG00000102287,47,111.282,12.20655
EMB,ENSG00000170571,47,68.1335,4.33018
SLC47A1,ENSG00000142494,47,117.636,2.40873
SLC31A2,ENSG00000136867,47,12.9195,1.61694
C16ORF89,ENSG00000153446,47,238.464,6.794625
IGSF3,ENSG00000143061,47,36.2629,3.074095
KRT19,ENSG00000171345,47,1120.27,9.985785
WHAMMP2,ENSG00000248334,47,11.1992,1.891415
ZNF678,ENSG00000181450,47,4.38663,1.8823349999999999
CNR1,ENSG00000118432,47,33.8978,6.299325
PLVAP,ENSG00000130300,47,941.806,87.0139
INPP4B,ENSG00000109452,47,9.79001,2.18831
LRP2BP,ENSG00000109771,47,13.3534,2.508365
RP4-694B14.8,ENSG00000278383,47,5.77766,1.75282
CADM3,ENSG00000162706,47,580.357,15.67585
RP11-981G7.6,ENSG00000272505,47,153.337,2.505625
SASS6,ENSG00000156876,47,17.5846,2.6406549999999998
SERTAD4-AS1,ENSG00000203706,47,51.5696,6.37138
C17ORF67,ENSG00000214226,47,5.24241,1.9871400000000001
C1ORF226,ENSG00000239887,47,15.8863,5.01125
IRF8,ENSG00000140968,47,136.023,2.435025
PSD4,ENSG00000125637,47,49.5994,2.44109
MIR637,ENSG00000283928,47,8.00894,2.95085
RFTN2,ENSG00000162944,47,27.34,3.43156
RP11-140I16.3,ENSG00000272343,47,38.5342,3.17491
GNA15,ENSG00000060558,47,141.701,3.061705
FBXO41,ENSG00000163013,47,74.485,3.22275
C7ORF31,ENSG00000153790,47,83.8628,3.424265
FAM13C,ENSG00000148541,47,22.9882,5.34253
USP9Y,ENSG00000114374,47,20.7274,6.8864
PLIN1,ENSG00000166819,47,970.215,2.747165
VN1R1,ENSG00000178201,47,15.3874,1.824245
CTD-2630F21.1,ENSG00000267309,47,3.7208,1.690685
RPH3AL,ENSG00000181031,46,31.908,3.2383249999999997
VIPR1,ENSG00000114812,46,184.573,4.8181899999999995
